data;vazao
1983-06-01;32.4711
1983-06-02;26.7497
1983-06-03;23.0955
1983-06-04;21.1358
1983-06-05;20.6603
1983-06-06;19.5488
1983-06-07;19.0098
1983-06-08;18.4803
1983-06-09;18.4803
1983-06-10;34.9262
1983-06-11;19.5488
1983-06-12;136.787
1983-06-13;93.7656
1983-06-14;92.497
1983-06-15;40.8019
1983-06-16;40.1249
1983-06-17;29.5363
1983-06-18;25.1485
1983-06-19;23.0955
1983-06-20;21.1358
1983-06-21;19.5488
1983-06-22;19.0098
1983-06-23;19.0098
1983-06-24;119.849
1983-06-25;124.545
1983-06-26;71.5043
1983-06-27;51.6882
1983-06-28;47.9064
1983-06-29;36.8305
1983-06-30;31.8722
1983-07-01;27.2953
1983-07-02;23.6
1983-07-03;20.6603
1983-07-04;19.5488
1983-07-05;20.0973
1983-07-06;147.864
1983-07-07;275.083
1983-07-08;316.13
1983-07-09;309.615
1983-07-10;261.668
1983-07-11;213.216
1983-07-12;221.526
1983-07-13;141.611
1983-07-14;121.857
1983-07-15;73.9151
1983-07-16;70.3051
1983-07-17;162.664
1983-07-18;129.957
1983-07-19;77.5619
1983-07-20;60.5515
1983-07-21;38.789
1983-07-22;31.2793
1983-07-23;26.2101
1983-07-24;23.0955
1983-07-25;105.991
1983-07-26;245.292
1983-07-27;211.712
1983-07-28;169.813
1983-07-29;115.191
1983-07-30;82.4797
1983-07-31;69.7071
1983-08-01;164.089
1983-08-02;128.599
1983-08-03;89.3413
1983-08-04;63.9611
1983-08-05;53.244
1983-08-06;45.711
1983-08-07;39.4539
1983-08-08;34.3035
1983-08-09;30.6924
1983-08-10;27.2953
1983-08-11;25.1485
1983-08-12;23.6
1983-08-13;22.5969
1983-08-14;21.617
1983-08-15;20.6603
1983-08-16;20.0973
1983-08-17;23.6
1983-08-18;27.2953
1983-08-19;23.0955
1983-08-20;20.0973
1983-08-21;17.96
1983-08-22;16.4545
1983-08-23;15.4962
1983-08-24;15.0305
1983-08-25;14.5736
1983-08-26;13.6862
1983-08-27;13.6862
1983-08-28;12.8333
1983-08-29;12.0145
1983-08-30;12.0145
1983-08-31;11.2292
