data;vazao
1980-01-01;28.5
1980-01-02;18.5103
1980-01-03;16.2947
1980-01-04;14.4362
1980-01-05;12.6184
1980-01-06;9.8829
1980-01-07;27.8118
1980-01-08;23.0793
1980-01-09;41.3454
1980-01-10;72.3659
1980-01-11;46.5495
1980-01-12;29.5378
1980-01-13;21.0998
1980-01-14;17.8723
1980-01-15;15.9823
1980-01-16;14.7432
1980-01-17;27.1265
1980-01-18;65.1343
1980-01-19;89.7232
1980-01-20;59.2121
1980-01-21;38.0581
1980-01-22;27.4687
1980-01-23;24.0804
1980-01-24;33.3964
1980-01-25;45.0518
1980-01-26;62.3584
1980-01-27;51.8568
1980-01-28;40.2444
1980-01-29;43.5626
1980-01-30;33.7512
1980-01-31;25.7649
1980-02-01;23.4122
1980-02-02;21.0998
1980-02-03;18.8307
1980-02-04;16.9227
1980-02-05;15.0514
1980-02-06;14.7432
1980-02-07;23.0793
1980-02-08;17.2382
1980-02-09;13.8256
1980-02-10;12.9184
1980-02-11;15.0514
1980-02-12;20.1219
1980-02-13;14.7432
1980-02-14;11.431
1980-02-15;9.4918
1980-02-16;10.2837
1980-02-17;12.3197
1980-02-18;17.5548
1980-02-19;16.2947
1980-02-20;12.6184
1980-02-21;10.6941
1980-02-22;9.4918
1980-02-23;11.431
1980-02-24;20.447
1980-02-25;13.522
1980-02-26;14.1303
1980-02-27;26.7849
1980-02-28;26.1041
1980-02-29;118.638
1980-03-01;182.053
1980-03-02;131.115
1980-03-03;161.799
1980-03-04;143.802
1980-03-05;171.168
1980-03-06;169.287
1980-03-07;200.769
1980-03-08;188.256
1980-03-09;186.822
1980-03-10;176.359
1980-03-11;165.068
1980-03-12;177.306
1980-03-13;171.168
1980-03-14;132.464
1980-03-15;63.5455
1980-03-16;48.4335
1980-03-17;43.5626
1980-03-18;38.0581
1980-03-19;34.1066
1980-03-20;29.8851
1980-03-21;26.7849
1980-03-22;24.0804
1980-03-23;21.4276
1980-03-24;20.773
1980-03-25;20.1219
1980-03-26;18.5103
1980-03-27;19.7977
1980-03-28;31.2815
1980-03-29;25.0887
1980-03-30;23.0793
1980-03-31;20.773
1980-04-01;18.5103
1980-04-02;16.2947
1980-04-03;15.6709
1980-04-04;14.4362
1980-04-05;13.522
1980-04-06;12.9184
1980-04-07;12.0221
1980-04-08;11.431
1980-04-09;10.6941
1980-04-10;10.6941
1980-04-11;10.2837
1980-04-12;9.8829
1980-04-13;12.3197
1980-04-14;29.5378
1980-04-15;69.1356
1980-04-16;38.7845
1980-04-17;24.7518
1980-04-18;20.1219
1980-04-19;17.8723
1980-04-20;15.9823
1980-04-21;14.4362
1980-04-22;13.522
1980-04-23;13.2196
1980-04-24;12.3197
1980-04-25;11.7259
1980-04-26;11.1142
1980-04-27;10.2837
1980-04-28;10.2837
1980-04-29;9.8829
1980-04-30;9.4918
1980-05-01;8.3749
1980-05-02;10.6941
1980-05-03;10.2837
1980-05-04;8.3749
1980-05-05;8.3749
1980-05-06;8.3749
1980-05-07;8.7379
1980-05-08;18.1908
1980-05-09;33.0423
1980-05-10;35.8934
1980-05-11;74.3977
1980-05-12;40.9778
1980-05-13;28.1555
1980-05-14;22.0857
1980-05-15;19.1521
1980-05-16;16.9227
1980-05-17;15.9823
1980-05-18;15.0514
1980-05-19;17.5548
1980-05-20;18.5103
1980-05-21;21.4276
1980-05-22;35.8934
1980-05-23;22.0857
1980-05-24;16.9227
1980-05-25;15.3606
1980-05-26;14.4362
1980-05-27;13.8256
1980-05-28;12.6184
1980-05-29;12.0221
1980-05-30;12.0221
1980-05-31;11.431
1980-06-01;9.8829
1980-06-02;12.3197
1980-06-03;12.0221
1980-06-04;11.431
1980-06-05;9.8829
1980-06-06;9.1101
1980-06-07;9.1101
1980-06-08;8.3749
1980-06-09;8.0213
1980-06-10;7.6768
1980-06-11;7.6768
1980-06-12;7.015
1980-06-13;10.6941
1980-06-14;11.431
1980-06-15;8.7379
1980-06-16;7.015
1980-06-17;7.015
1980-06-18;6.6975
1980-06-19;6.3889
1980-06-20;11.7259
1980-06-21;24.0804
1980-06-22;47.6784
1980-06-23;27.4687
1980-06-24;20.447
1980-06-25;41.7135
1980-06-26;102.066
1980-06-27;57.6497
1980-06-28;37.3341
1980-06-29;30.2332
1980-06-30;25.4264
1980-07-01;40.9778
1980-07-02;123.069
1980-07-03;88.8823
1980-07-04;114.235
1980-07-05;127.976
1980-07-06;110.734
1980-07-07;59.996
1980-07-08;46.5495
1980-07-09;70.3439
1980-07-10;83.8661
1980-07-11;59.996
1980-07-12;53.0068
1980-07-13;52.623
1980-07-14;46.1743
1980-07-15;38.7845
1980-07-16;31.9838
1980-07-17;28.1555
1980-07-18;25.7649
1980-07-19;23.4122
1980-07-20;21.7562
1980-07-21;20.773
1980-07-22;19.1521
1980-07-23;17.5548
1980-07-24;16.2947
1980-07-25;15.3606
1980-07-26;14.7432
1980-07-27;15.9823
1980-07-28;16.2947
1980-07-29;30.2332
1980-07-30;218.319
1980-07-31;205.132
1980-08-01;150.22
1980-08-02;108.991
1980-08-03;138.34
1980-08-04;137.433
1980-08-05;115.114
1980-08-06;52.2397
1980-08-07;43.5626
1980-08-08;34.4627
1980-08-09;33.7512
1980-08-10;30.9314
1980-08-11;31.6323
1980-08-12;27.4687
1980-08-13;25.4264
1980-08-14;21.4276
1980-08-15;20.773
1980-08-16;20.1219
1980-08-17;20.1219
1980-08-18;26.7849
1980-08-19;25.4264
1980-08-20;68.7336
1980-08-21;142.433
1980-08-22;132.915
1980-08-23;152.063
1980-08-24;152.063
1980-08-25;160.402
1980-08-26;158.542
1980-08-27;184.911
1980-08-28;184.911
1980-08-29;181.577
1980-08-30;173.524
1980-08-31;170.227
1980-09-01;153.909
1980-09-02;181.102
1980-09-03;223.732
1980-09-04;201.737
1980-09-05;194.495
1980-09-06;184.435
1980-09-07;162.266
1980-09-08;108.556
1980-09-09;58.43
1980-09-10;52.2397
1980-09-11;40.9778
1980-09-12;38.7845
1980-09-13;35.8934
1980-09-14;33.3964
1980-09-15;49.95
1980-09-16;65.9312
1980-09-17;53.7759
1980-09-18;45.4254
1980-09-19;44.6787
1980-09-20;45.4254
1980-09-21;64.7365
1980-09-22;59.2121
1980-09-23;46.1743
1980-09-24;38.0581
1980-09-25;32.336
1980-09-26;26.4441
1980-09-27;25.4264
1980-09-28;35.1768
1980-09-29;49.1907
1980-09-30;36.6126
1980-10-01;30.5819
1980-10-02;26.4441
1980-10-03;24.0804
1980-10-04;22.0857
1980-10-05;19.4745
1980-10-06;18.1908
1980-10-07;16.9227
1980-10-08;30.2332
1980-10-09;45.7996
1980-10-10;29.5378
1980-10-11;26.7849
1980-10-12;34.4627
1980-10-13;71.1515
1980-10-14;59.996
1980-10-15;46.9253
1980-10-16;39.1486
1980-10-17;32.336
1980-10-18;28.1555
1980-10-19;47.6784
1980-10-20;31.6323
1980-10-21;81.7912
1980-10-22;85.1154
1980-10-23;76.8486
1980-10-24;64.7365
1980-10-25;53.7759
1980-10-26;47.3016
1980-10-27;51.4745
1980-10-28;51.8568
1980-10-29;45.4254
1980-10-30;93.5241
1980-10-31;208.537
1980-11-01;164.6
1980-11-02;106.385
1980-11-03;66.3303
1980-11-04;52.2397
1980-11-05;44.6787
1980-11-06;40.9778
1980-11-07;42.4515
1980-11-08;36.6126
1980-11-09;51.4745
1980-11-10;67.9308
1980-11-11;44.6787
1980-11-12;35.8934
1980-11-13;30.9314
1980-11-14;26.7849
1980-11-15;21.7562
1980-11-16;19.4745
1980-11-17;19.4745
1980-11-18;17.8723
1980-11-19;16.9227
1980-11-20;17.5548
1980-11-21;16.9227
1980-11-22;16.2947
1980-11-23;17.5548
1980-11-24;24.0804
1980-11-25;18.1908
1980-11-26;15.0514
1980-11-27;13.8256
1980-11-28;15.6709
1980-11-29;15.6709
1980-11-30;15.0514
1980-12-01;13.2196
1980-12-02;16.2947
1980-12-03;87.2046
1980-12-04;75.6214
1980-12-05;76.8486
1980-12-06;53.7759
1980-12-07;85.95
1980-12-08;59.2121
1980-12-09;42.4515
1980-12-10;34.8195
1980-12-11;56.8712
1980-12-12;69.5379
1980-12-13;94.3724
1980-12-14;70.7475
1980-12-15;49.1907
1980-12-16;37.3341
1980-12-17;29.5378
1980-12-18;25.4264
1980-12-19;24.0804
1980-12-20;196.422
1980-12-21;382.836
1980-12-22;329.607
1980-12-23;295.538
1980-12-24;236.615
1980-12-25;190.652
1980-12-26;175.886
1980-12-27;179.677
1980-12-28;170.697
1980-12-29;227.188
1980-12-30;211.952
1980-12-31;209.025
1981-01-01;199.801
1981-01-02;199.318
1981-01-03;185.866
1981-01-04;164.6
1981-01-05;170.697
1981-01-06;136.075
1981-01-07;76.8486
1981-01-08;56.0946
1981-01-09;44.6787
