data;vazao
1980-01-01;6.0795
1980-01-02;4.1352
1980-01-03;3.3965
1980-01-04;3.5722
1980-01-05;3.7538
1980-01-06;3.3965
1980-01-07;3.9414
1980-01-08;3.9414
1980-01-09;10.6537
1980-01-10;8.8976
1980-01-11;5.1844
1980-01-12;4.1352
1980-01-13;3.7538
1980-01-14;3.3965
1980-01-15;3.2267
1980-01-16;3.2267
1980-01-17;6.0795
1980-01-18;9.1796
1980-01-19;8.3465
1980-01-20;5.4017
1980-01-21;3.7538
1980-01-22;3.2267
1980-01-23;3.0627
1980-01-24;3.9414
1980-01-25;7.8126
1980-01-26;4.9715
1980-01-27;3.7538
1980-01-28;3.7538
1980-01-29;4.1352
1980-01-30;3.3965
1980-01-31;3.0627
1980-02-01;3.0627
1980-02-02;2.7515
1980-02-03;3.0627
1980-02-04;2.3253
1980-02-05;2.1938
1980-02-06;2.3253
1980-02-07;2.6041
1980-02-08;2.6041
1980-02-09;2.6041
1980-02-10;2.4621
1980-02-11;3.7538
1980-02-12;3.3965
1980-02-13;2.4621
1980-02-14;2.0672
1980-02-15;2.0672
1980-02-16;2.3253
1980-02-17;3.3965
1980-02-18;12.5635
1980-02-19;7.2958
1980-02-20;3.7538
1980-02-21;2.6041
1980-02-22;2.4621
1980-02-23;7.8126
1980-02-24;7.552
1980-02-25;5.8492
1980-02-26;3.9414
1980-02-27;8.8976
1980-02-28;6.5531
1980-02-29;45.3956
1980-03-01;13.9217
1980-03-02;8.8976
1980-03-03;7.552
1980-03-04;23.4898
1980-03-05;11.9099
1980-03-06;7.8126
1980-03-07;6.7964
1980-03-08;5.8492
1980-03-09;47.9046
1980-03-10;13.9217
1980-03-11;12.2346
1980-03-12;8.8976
1980-03-13;11.5894
1980-03-14;11.5894
1980-03-15;6.3142
1980-03-16;6.0795
1980-03-17;4.7546
1980-03-18;6.3142
1980-03-19;6.3142
1980-03-20;5.1844
1980-03-21;4.3353
1980-03-22;3.9414
1980-03-23;3.5722
1980-03-24;3.2267
1980-03-25;2.7515
1980-03-26;2.6041
1980-03-27;2.6041
1980-03-28;7.2958
1980-03-29;6.5531
1980-03-30;8.3465
1980-03-31;5.8492
1980-04-01;4.5417
1980-04-02;3.7538
1980-04-03;3.2267
1980-04-04;3.0627
1980-04-05;2.9043
1980-04-06;2.7515
1980-04-07;2.6041
1980-04-08;2.6041
1980-04-09;2.6041
1980-04-10;2.6041
1980-04-11;2.3253
1980-04-12;2.6041
1980-04-13;9.1796
1980-04-14;87.8595
1980-04-15;13.9217
1980-04-16;7.8126
1980-04-17;5.8492
1980-04-18;5.1844
1980-04-19;4.1352
1980-04-20;3.9414
1980-04-21;3.3965
1980-04-22;3.2267
1980-04-23;3.2267
1980-04-24;3.0627
1980-04-25;2.7515
1980-04-26;2.6041
1980-04-27;2.6041
1980-04-28;2.6041
1980-04-29;2.6041
1980-04-30;2.4621
1980-05-01;5.1844
1980-05-02;74.8196
1980-05-03;10.3503
1980-05-04;4.9715
1980-05-05;4.3353
1980-05-06;3.9414
1980-05-07;3.9414
1980-05-08;7.8126
1980-05-09;5.4017
1980-05-10;4.7546
1980-05-11;4.1352
1980-05-12;3.5722
1980-05-13;3.3965
1980-05-14;3.2267
1980-05-15;3.2267
1980-05-16;3.0627
1980-05-17;3.0627
1980-05-18;2.9043
1980-05-19;2.9043
1980-05-20;2.9043
1980-05-21;6.7964
1980-05-22;4.5417
1980-05-23;3.5722
1980-05-24;3.2267
1980-05-25;2.9043
1980-05-26;2.7515
1980-05-27;2.6041
1980-05-28;2.6041
1980-05-29;2.3253
1980-05-30;2.3253
1980-05-31;2.3253
1980-06-01;2.3253
1980-06-02;2.6041
1980-06-03;2.3253
1980-06-04;2.0672
1980-06-05;2.0672
1980-06-06;2.0672
1980-06-07;2.0672
1980-06-08;2.0672
1980-06-09;2.0672
1980-06-10;1.9457
1980-06-11;1.9457
1980-06-12;1.9457
1980-06-13;3.2267
1980-06-14;2.7515
1980-06-15;2.1938
1980-06-16;1.9457
1980-06-17;1.9457
1980-06-18;1.9457
1980-06-19;1.9457
1980-06-20;2.3253
1980-06-21;3.7538
1980-06-22;3.3965
1980-06-23;2.9043
1980-06-24;2.0672
1980-06-25;124.232
1980-06-26;9.1796
1980-06-27;4.7546
1980-06-28;3.3965
1980-06-29;2.9043
1980-06-30;2.9043
1980-07-01;33.3051
1980-07-02;19.6178
1980-07-03;13.5758
1980-07-04;11.9099
1980-07-05;8.3465
1980-07-06;7.0439
1980-07-07;5.6233
1980-07-08;5.1844
1980-07-09;67.4733
1980-07-10;13.2341
1980-07-11;9.1796
1980-07-12;7.8126
1980-07-13;5.6233
1980-07-14;5.8492
1980-07-15;4.9715
1980-07-16;4.3353
1980-07-17;3.9414
1980-07-18;3.9414
1980-07-19;3.7538
1980-07-20;3.5722
1980-07-21;3.5722
1980-07-22;3.2267
1980-07-23;3.0627
1980-07-24;2.9043
1980-07-25;2.9043
1980-07-26;2.6041
1980-07-27;6.5531
1980-07-28;5.6233
1980-07-29;32.2487
1980-07-30;240.065
1980-07-31;39.4112
1980-08-01;27.7005
1980-08-02;19.6178
1980-08-03;13.2341
1980-08-04;9.1796
1980-08-05;7.8126
1980-08-06;14.2719
1980-08-07;9.7564
1980-08-08;7.8126
