data;vazao
1980-01-01;143.667
1980-01-02;88.1236
1980-01-03;68.6797
1980-01-04;60.9563
1980-01-05;56.5358
1980-01-06;52.9749
1980-01-07;66.316
1980-01-08;91.743
1980-01-09;192.762
1980-01-10;212.25
1980-01-11;199.196
1980-01-12;122.667
1980-01-13;107.908
1980-01-14;78.533
1980-01-15;68.6797
1980-01-16;65.537
1980-01-17;67.0995
1980-01-18;115.952
1980-01-19;165.633
1980-01-20;178.001
1980-01-21;116.977
1980-01-22;85.4551
1980-01-23;72.7078
1980-01-24;92.6589
1980-01-25;129.24
1980-01-26;155.533
1980-01-27;136.878
1980-01-28;107.908
1980-01-29;102.058
1980-01-30;93.5791
1980-01-31;78.533
1980-02-01;71.0833
1980-02-02;66.316
1980-02-03;61.7086
1980-02-04;57.2614
1980-02-05;52.9749
1980-02-06;51.5818
1980-02-07;62.4654
1980-02-08;65.537
1980-02-09;52.9749
1980-02-10;42.9644
1980-02-11;55.098
1980-02-12;58.726
1980-02-13;55.098
1980-02-14;50.2067
1980-02-15;39.2437
1980-02-16;43.6003
1980-02-17;41.0837
1980-02-18;48.8494
1980-02-19;62.4654
1980-02-20;44.2407
1980-02-21;42.333
1980-02-22;38.6394
1980-02-23;38.6394
1980-02-24;38.0397
1980-02-25;56.5358
1980-02-26;50.892
1980-02-27;66.316
1980-02-28;88.1236
1980-02-29;112.903
1980-03-01;186.393
1980-03-02;228.912
1980-03-03;241.368
1980-03-04;306.506
1980-03-05;374.694
1980-03-06;464.843
1980-03-07;551.414
1980-03-08;478.205
1980-03-09;326.309
1980-03-10;228.912
1980-03-11;214.45
1980-03-12;219.979
1980-03-13;197.044
1980-03-14;169.726
1980-03-15;161.57
1980-03-16;157.537
1980-03-17;134.956
1980-03-18;109.893
1980-03-19;103.022
1980-03-20;107.908
1980-03-21;107.908
1980-03-22;99.1925
1980-03-23;88.1236
1980-03-24;81.0958
1980-03-25;73.5267
1980-03-26;64.7624
1980-03-27;63.2266
1980-03-28;81.9588
1980-03-29;95.4327
1980-03-30;81.0958
1980-03-31;73.5267
1980-04-01;66.316
1980-04-02;58.726
1980-04-03;53.6781
1980-04-04;50.2067
1980-04-05;46.8473
1980-04-06;44.2407
1980-04-07;41.7061
1980-04-08;39.2437
1980-04-09;37.4444
1980-04-10;36.2676
1980-04-11;35.6859
1980-04-12;34.5363
1980-04-13;36.8537
1980-04-14;64.7624
1980-04-15;152.54
1980-04-16;188.509
1980-04-17;109.893
1980-04-18;81.0958
1980-04-19;70.2777
1980-04-20;63.2266
1980-04-21;57.2614
1980-04-22;54.3858
1980-04-23;51.5818
1980-04-24;48.8494
1980-04-25;46.8473
1980-04-26;45.535
1980-04-27;44.2407
1980-04-28;42.333
1980-04-29;41.7061
1980-04-30;41.0837
1980-05-01;41.0837
1980-05-02;73.5267
1980-05-03;88.1236
1980-05-04;58.726
1980-05-05;45.535
1980-05-06;43.6003
1980-05-07;41.0837
1980-05-08;60.2084
1980-05-09;96.3661
1980-05-10;96.3661
1980-05-11;125.471
1980-05-12;128.295
1980-05-13;89.0219
1980-05-14;71.0833
1980-05-15;63.2266
1980-05-16;58.726
1980-05-17;59.4649
1980-05-18;60.2084
1980-05-19;57.2614
1980-05-20;58.726
1980-05-21;58.726
1980-05-22;88.1236
1980-05-23;82.8263
1980-05-24;66.316
1980-05-25;58.726
1980-05-26;54.3858
1980-05-27;51.5818
1980-05-28;50.2067
1980-05-29;43.6003
1980-05-30;51.5818
1980-05-31;46.1889
1980-06-01;44.8856
1980-06-02;43.6003
1980-06-03;43.6003
1980-06-04;40.4659
1980-06-05;38.0397
1980-06-06;37.4444
1980-06-07;38.6394
1980-06-08;37.4444
1980-06-09;36.2676
1980-06-10;37.4444
1980-06-11;36.8537
1980-06-12;35.6859
