data;vazao
1981-03-31;5.5347
1981-04-01;4.945
1981-04-02;4.7541
1981-04-03;4.5661
1981-04-04;4.381
1981-04-05;3.5846
1981-04-06;3.4999
1981-04-07;3.0081
1981-04-08;2.6203
1981-04-09;4.0196
1981-04-10;3.2505
1981-04-11;3.0081
1981-04-12;2.8506
1981-04-13;2.773
1981-04-14;3.2505
1981-04-15;4.1088
1981-04-16;3.416
1981-04-17;2.929
1981-04-18;2.6962
1981-04-19;2.6962
1981-04-20;2.5452
1981-04-21;2.5452
1981-04-22;2.3975
1981-04-23;2.3249
1981-04-24;2.2532
1981-04-25;3.2505
1981-04-26;3.416
1981-04-27;3.4999
1981-04-28;3.0881
1981-04-29;2.773
1981-04-30;2.5452
1981-05-01;2.3975
1981-05-02;2.3249
1981-05-03;2.2532
1981-05-04;2.4709
1981-05-05;2.3975
1981-05-06;2.2532
1981-05-07;2.2532
1981-05-08;2.2532
1981-05-09;2.1823
1981-05-10;2.1123
1981-05-11;2.1123
1981-05-12;1.9749
1981-05-13;1.9749
1981-05-14;1.9749
1981-05-15;1.9749
1981-05-16;1.9749
1981-05-17;2.4709
1981-05-18;3.416
1981-05-19;4.5661
1981-05-20;4.1088
1981-05-21;3.9311
1981-05-22;3.416
1981-05-23;3.0881
1981-05-24;2.6962
1981-05-25;2.3249
1981-05-26;2.1823
1981-05-27;2.1123
1981-05-28;2.1823
1981-05-29;2.1123
1981-05-30;2.1123
1981-05-31;2.1123
1981-06-01;1.9749
1981-06-02;1.9749
1981-06-03;1.9749
1981-06-04;2.3249
1981-06-05;1.9749
1981-06-06;2.2532
1981-06-07;2.1123
1981-06-08;2.0431
1981-06-09;1.9749
1981-06-10;1.841
1981-06-11;1.841
1981-06-12;1.841
1981-06-13;1.841
1981-06-14;1.841
1981-06-15;1.841
1981-06-16;2.6962
1981-06-17;1.9749
1981-06-18;1.9075
1981-06-19;1.7108
1981-06-20;1.7108
1981-06-21;1.7108
1981-06-22;1.7108
1981-06-23;1.5842
1981-06-24;1.5842
1981-06-25;1.7108
1981-06-26;1.7108
1981-06-27;1.7108
1981-06-28;1.7108
1981-06-29;1.7108
1981-06-30;1.7108
1981-07-01;1.7107
1981-07-02;3.4159
1981-07-03;2.3974
1981-07-04;2.2531
1981-07-05;2.1122
1981-07-06;2.1122
1981-07-07;2.0431
1981-07-08;1.9748
1981-07-09;1.9748
1981-07-10;1.9075
1981-07-11;1.841
1981-07-12;1.841
