data;vazao
1980-01-01;16.3908
1980-01-02;16.1254
1980-01-03;14.2881
1980-01-04;14.5483
1980-01-05;11.2304
1980-01-06;5.326
1980-01-07;12.4895
1980-01-08;17.4597
1980-01-09;40.1379
1980-01-10;28.4018
1980-01-11;22.6803
1980-01-12;19.9042
1980-01-13;13.2554
1980-01-14;17.1914
1980-01-15;16.657
1980-01-16;21.8412
1980-01-17;31.7061
1980-01-18;54.3476
1980-01-19;29.5709
1980-01-20;21.2847
1980-01-21;19.63
1980-01-22;18.2686
1980-01-23;15.8607
1980-01-24;18.8112
1980-01-25;24.943
1980-01-26;24.374
1980-01-27;21.8412
1980-01-28;24.943
1980-01-29;26.663
1980-01-30;18.5395
1980-01-31;17.7286
1980-02-01;16.9238
1980-02-02;17.9982
1980-02-03;19.0835
1980-02-04;15.8607
1980-02-05;16.9238
1980-02-06;16.657
1980-02-07;24.374
1980-02-08;18.2686
1980-02-09;16.9238
1980-02-10;15.3335
1980-02-11;33.5174
1980-02-12;54.3476
1980-02-13;24.0903
1980-02-14;21.5626
1980-02-15;19.0835
1980-02-16;16.657
1980-02-17;19.0835
1980-02-18;23.2426
1980-02-19;19.63
1980-02-20;17.9982
1980-02-21;17.4597
1980-02-22;20.1791
1980-02-23;18.8112
1980-02-24;18.8112
1980-02-25;22.4
1980-02-26;26.9516
1980-02-27;29.5709
1980-02-28;25.8007
1980-02-29;60.7194
1980-03-01;83.5277
1980-03-02;70.1505
1980-03-03;37.3445
1980-03-04;27.2406
1980-03-05;20.1791
1980-03-06;21.0074
1980-03-07;34.4484
1980-03-08;32.1526
1980-03-09;23.5246
1980-03-10;33.7486
1980-03-11;24.6582
1980-03-12;28.9854
1980-03-13;26.663
1980-03-14;21.2847
1980-03-15;21.0074
1980-03-16;22.4
1980-03-17;20.7307
1980-03-18;21.2847
1980-03-19;17.9982
1980-03-20;17.7286
1980-03-21;17.4597
1980-03-22;17.9982
1980-03-23;17.7286
1980-03-24;16.9238
1980-03-25;16.9238
1980-03-26;16.657
1980-03-27;16.9238
1980-03-28;22.1203
1980-03-29;16.657
1980-03-30;17.1914
1980-03-31;15.8607
1980-04-01;15.071
1980-04-02;14.8092
1980-04-03;14.8092
1980-04-04;15.3335
1980-04-05;15.071
1980-04-06;13.5124
1980-04-07;11.7313
1980-04-08;14.8092
1980-04-09;15.5967
1980-04-10;14.2881
1980-04-11;13.5124
1980-04-12;12.9992
1980-04-13;9.9944
1980-04-14;27.2406
1980-04-15;21.2847
1980-04-16;21.2847
1980-04-17;14.8092
1980-04-18;14.8092
1980-04-19;13.7701
1980-04-20;14.2881
1980-04-21;15.071
1980-04-22;15.071
1980-04-23;13.5124
1980-04-24;12.9992
1980-04-25;12.7439
1980-04-26;9.7502
1980-04-27;11.7313
